FACILITY_ID,FACILITY_NAME,CERTIFICATION_NUMBER,AREA_OFFICE_ABBREV,FACILITY_ADDRESS_1,FACILITY_ADDRESS_2,FACILITY_CITY,FACILITY_ZIP,COUNTY,PHONE,FACILITY_WEBSITE,OPERATOR,OPERATOR_ADDRESS_1,OPERATOR_ADDRESS_2,OPERATOR_CITY,OPERATOR_STATE,OPERATOR_ZIP,MEDICARE_CERTIFIED,MEDICARE_NUMBER,MEDICAID_CERTIFIED,OWNERSHIP,MULTICAMPUS_FACILITY_ID,NOTES,OCCUPANCY_RATE,OCCUPANCY_REPORT_DATE,OCCUPANCY_EXCEPTION_COMMENT,AVERAGE_OCCUPIED_BEDS,INSP_STANDARD_HEALTH,INSP_LSC,INSP_TOTAL,INSP_HARM,INSP_PERCENT_HARM,COMP_RECEIVED,COMP_RECEIVED_PER_100,COMP_SELF_REPORTED,COMP_ONSITE,COMP_CITATIONS,COMP_CITATIONS_PER_100,COMP_DEF_ADMINISTRATION,COMP_DEF_QUALITY_OF_CARE,COMP_DEF_RESIDENT_RIGHTS,COMP_DEF_DIETARY_SERVICES,COMP_DEF_PHYSICAL_ENVIRONMENT,COMP_DEF_OTHER_SERVICES,COMP_DEF_TOTAL,TOTAL_BEDS,EMPLOYEE_FLU_VACCINATION_RATE,VACCINATION_RATE_REPORT_DATE
1406,Bensonhurst Center for Rehabilitation and Healthcare,7001396N,5NYC,1740 84th Street                       ,,Brooklyn                 ,11214,Kings,7182326700,http://www.center84.com/,"KFG Operating Two, LLC",1740 84th Street,,Brooklyn,NY,11214,1,335558,1,Proprietary--LLC,,,0.96,12/13/17 0:00,,195.41,5,15,20,0,0,45,23,0.24,12,1,0.5,0,1,0,0,0,0,1,200,0.3,13-Apr
1407,Crown Heights Center for Nursing and Rehabilitation,7001398N,5NYC,810-20 St Marks Avenue                 ,,Brooklyn                 ,11213,Kings,7184677300,http://www.mgnh.com/,St. Marks Brooklyn Associates L.L.C.,810 St. Marks Avenue,,Brooklyn,NY,11213,1,335609,1,Proprietary--LLC,,,0.966,12/6/17 0:00,,283.35,22,15,37,0,0,136,48,0.14,37,2,0.7,0,1,1,0,0,0,2,295,0.11,13-Apr
1408,Center for Nursing & Rehabilitation Inc,7001354N,5NYC,520 Prospect Place                     ,,Brooklyn                 ,11238,Kings,7186361000,http://www.cnrny.org/,Center for Nursing & Rehabilitation Inc,520 Prospect Place                     ,,Brooklyn                 ,NY,11238,1,335625,1,Voluntary--Not for Profit Corporation,,,0.919,12/6/17 0:00,,312.59,4,3,7,0,0,90,28.8,0.49,15,4,1.3,0,3,1,0,0,0,4,320,0.4,13-Apr
1409,Bedford Center for Nursing and Rehabilitation,7001805N,5NYC,40 Heyward Street                      ,,Brooklyn                 ,11249,Kings,7188586200,http://www.bedfordcenterrehab.com/,"Williamsburg Services, LLC",40 Heyward Street,,Brooklyn,NY,11249,1,335626,1,Proprietary--LLC,,,0.99,12/13/17 0:00,,191.84,24,21,45,1,0.02,32,16.7,0.22,7,2,1,0,1,1,0,0,0,2,200,,
1430,Atrium Center for Rehabilitation and Nursing,7001378N,5NYC,630 E 104th Street                     ,,Brooklyn                 ,11236,Kings,7182403100,,River Manor Corporation,630 East 104th Street                  ,,Brooklyn                 ,NY,11236,1,335720,1,Proprietary--Business Corporation,,,0.982,11/22/17 0:00,,367.21,10,18,28,0,0,143,38.9,0.56,30,1,0.3,0,0,1,0,0,0,1,380,,
1569,Isabella Geriatric Center Inc,7002352N,5NYC,515 Audubon Avenue                     ,,New York                 ,10040,New York,2127819800,http://www.isabella.org/,Isabella Geriatric Center Inc,515 Audubon Avenue                     ,,New York                 ,NY,10040,1,335100,1,Voluntary--Not for Profit Corporation,,,0.966,12/6/17 0:00,,693.39,17,15,32,0,0,209,30.1,0.64,31,3,0.4,0,0,3,0,0,0,3,705,0.35,13-Apr
1571,Mary Manning Walsh Nursing Home Co Inc,7002305N,5NYC,1339 York Avenue                       ,,New York                 ,10021,New York,2126282800,http://www.archcare.org/mary-manning-walsh.html,Catholic Health Care System,"205 Lexington Avenue, 3rd Floor",,New York,NY,10016,1,335050,1,Voluntary--Not for Profit Corporation,,,0.967,12/13/17 0:00,,348.21,6,15,21,0,0,109,31.3,0.52,14,2,0.6,0,1,1,0,0,0,2,362,0.68,13-Apr
1576,Ditmas Park Care Center,7001393N,5NYC,2107 Ditmas Avenue                     ,,Brooklyn                 ,11226,Kings,7184628100,http://ditmasparkrehabcare.com/index.html,"Ditmas Park Rehabilitation & Care Center, LLC",2107 Ditmas Avenue,,Brooklyn,NY,11226,1,335648,1,Proprietary--LLC,,,0.965,12/13/17 0:00,,194.31,6,14,20,0,0,54,27.8,0.2,9,0,0,0,0,0,0,0,0,0,200,0.3,13-Apr
1578,New East Side Nursing Home,7002358N,5NYC,25 Bialystoker Place                   ,,New York                 ,10002,New York,2126738500,,New East Side Nursing Home LLC,25 Bialystroker Place                  ,,New York                 ,NY,10002,1,335517,1,Proprietary--LLC,,,1,12/13/17 0:00,,56.67,8,11,19,0,0,40,70.6,0.93,6,0,0,0,0,0,0,0,0,0,58,0.28,13-Apr
1582,Upper East Side Rehabilitation and Nursing Center,7002347N,5NYC,211 East 79 St                         ,,New York                 ,10021,New York,2128791600,http://www.dewittnh.com/,Dewitt Rehabilitation and Nursing Center Inc,211 East 79th Street                   ,,New York                 ,NY,10021,1,335232,1,Proprietary--Business Corporation,,,0.884,11/15/17 0:00,,462.58,8,9,17,0,0,129,27.9,0.37,30,0,0,0,0,0,0,0,0,0,499,0.74,13-Apr
1583,North Gate Health Care Facility,3160301N,1BUFF,7264 Nash Road                         ,,North Tonawanda          ,14120,Niagara,7166947700,http://www.mcguiregroup.com/northgate%20page.html,North Gate Health Care Facility LLC,"560 Delaware Avenue, Suuite 400        ",,Buffalo                  ,NY,14202,1,335649,1,Proprietary--LLC,,,0.97,12/13/17 0:00,,191.5,19,8,27,0,0,143,74.7,0.79,39,3,1.6,0,1,2,0,0,0,3,200,0.65,13-Apr
1585,Fort Tryon Center for Rehabilitation and Nursing,7002359N,5NYC,801 W 190th St                         ,,New York                 ,10040,New York,2125436400,,Fort Tryon Rehabilitation & Health Care Facility LLC,801 W 190th Street                     ,,New York                 ,NY,10040,1,335257,1,Proprietary--LLC,,,0.976,12/13/17 0:00,,198.62,8,19,27,0,0,47,23.7,0.45,15,1,0.5,0,1,0,0,0,0,1,205,0.93,13-Apr
1599,VillageCare Rehabilitation and Nursing Center,7002335N,5NYC,214 West Houston Street                      ,,New York                 ,10014,New York,2122061493,http://www.villagecare.org/residentialcare/vcrnc/,"Village Care of New York, Inc.","120 Broadway, Suite 2840",,New York,NY,10271,1,335027,1,Voluntary--Not for Profit Corporation,,,0.962,12/13/17 0:00,,100.11,3,6,9,0,0,38,38,0.24,6,0,0,0,0,0,0,0,0,0,105,0.61,13-Apr
1600,Coler Rehabilitation and Nursing Care Center,7002337N,5NYC,900 Main Street                       ,,Roosevelt Island               ,10044,New York,2128486300,http://www.nyc.gov/html/hhc/coler-goldwater/home.html,New York City Health and Hospital Corporation,125 Worth Street                       ,,New York                 ,NY,10013,1,335063,1,Public--Municipality,,,0.972,12/13/17 0:00,,746,5,21,26,3,0.12,246,33,0.8,19,0,0,0,0,0,0,0,0,0,815,0.6,13-Apr
1601,Henry J. Carter Skilled Nursing Facility,7002337N,5NYC,1752 Park Avenue     ,,New York                 ,10035,New York,6466860057,http://www.nyc.gov/html/hhc/coler-goldwater/,New York City Health and Hospital Corporation,125 Worth Street                       ,,New York                 ,NY,10013,1,335092,1,Public--Municipality,,,0.988,12/13/17 0:00,,161.66,12,3,15,0,0,95,58.8,0.56,25,1,0.6,0,1,0,0,0,0,1,164,0.58,13-Apr
1603,"The New Jewish Home, Manhattan",7002340N,5NYC,120 West 106th Street                  ,,New York                 ,10025,New York,2128705000,http://www.jewishhome.org/our-services/our-campuses/manhattan,"Jewish Home Lifecare, Manhattan",120 West 106th Street                  ,,New York                 ,NY,10025,1,335491,1,Voluntary--Not for Profit Corporation,,,0.981,12/13/17 0:00,,505.81,12,39,51,0,0,209,41.3,0.48,25,1,0.2,1,0,0,0,0,0,1,514,0.67,13-Apr
1604,"Harlem Center for Nursing and Rehabilitation, LLC",7002341N,5NYC,30 West 138th Street                   ,,New York                 ,10037,New York,2126907400,http://www.ghnh.org/greater-harlem/index.php,"Harlem Center for Nursing and Rehabilitation, LLC","Care of Allure Group, Inc.",199 Lee Avenue Suite 182,Brooklyn,NY,11211,1,335522,1,Proprietary--LLC,,,0.98,12/13/17 0:00,,171.28,12,24,36,0,0,82,47.9,0.44,20,1,0.6,0,0,1,0,0,0,1,200,0.12,13-Apr
1605,Amsterdam Nursing Home Corp (1992),7002356N,5NYC,1060 Amsterdam Avenue                  ,,New York                 ,10025,New York,2126782600,http://www.amsterdamcares.com/,Amsterdam Nursing Home Corporation (1992),1060 Amsterdam Avenue                  ,,New York                 ,NY,10025,1,335570,1,Voluntary--Not for Profit Corporation,,,0.98,12/13/17 0:00,,397.9,2,13,15,0,0,70,17.6,0.24,20,2,0.5,1,1,0,0,0,0,2,409,0.67,13-Apr
1606,New Gouverneur Hospital SNF,7002343N,5NYC,227 Madison Street                     ,,New York                 ,10002,New York,2122387000,http://www.nyc.gov/html/hhc/gouverneur/html/services/nursing.shtml,New York City Health and Hospital Corporation,125 Worth Street                       ,,New York                 ,NY,10013,1,335461,1,Public--Municipality,,,0.841,12/6/17 0:00,,207.93,8,17,25,0,0,47,22.6,0.47,4,0,0,0,0,0,0,0,0,0,295,0.74,13-Apr
1628,Flushing Hospital Medical Center,7003001H,5NYC,45th Avenue & Parsons Blvd             ,,Flushing                 ,11355,Queens,7186705918,,Flushing Hospital and Medical Center Inc,45th Avenue And Parsons Boulevard      ,,Flushing                 ,NY,11355,1,335864,0,Voluntary--Not for Profit Corporation,,,,,Data not available.,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,
1629,Jamaica Hospital Medical Center,7003003H,5NYC,89th Avenue & Van Wyck Expressway      ,,Jamaica                  ,11418,Queens,7182066000,http://jamaicahospital.org/pages/clinical_services/rehab/TheTransitionalCareUnit.html,Jamaica Hospital Inc,89th Ave & Van Wyck Expressway         ,,Jamaica                  ,NY,11418,1,335856,0,Voluntary--Not for Profit Corporation,,,,,Data not available.,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,
1637,NewYork-Presbyterian/Queens,7003010H,5NYC,56-45 Main Street                      ,,Flushing                 ,11355,Queens,7186701021,,NewYork-Presbyterian/Queens,56-36 Main Street                      ,,Flushing                 ,NY,11355,1,335862,0,Voluntary--Not for Profit Corporation,,,,,Data not available.,0,2,16,18,0,0,7,0,0.86,6,0,0,0,0,0,0,0,0,0,16,,
1658,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",5026301N,2ROCH,101 Creekside Drive                    ,,Painted Post             ,14870,Steuben,6079364108,http://www.absolutcare.com/locations/?id=59,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",101 Creekside Drive                    ,,Painted Post             ,NY,14870,1,335652,1,Proprietary--LLC,,,0.95,12/6/17 0:00,,114.49,21,8,29,1,0.03,26,22.7,0.62,17,0,0,0,0,0,0,0,0,0,120,0.3,13-Apr
1665,St Marys Hospital for Children Inc,7003300N,5NYC,29-01 216 Street                       ,,Bayside                  ,11360,Queens,7182818800,http://stmaryskids.org/,St Marys Hosp for Children Inc,29-01 216th Street                     ,,Bayside                  ,NY,11360,1,33A081,1,Voluntary--Not for Profit Corporation,,,1,12/13/17 0:00,,99.46,3,8,11,0,0,31,31.2,0.74,5,0,0,0,0,0,0,0,0,0,103,0.58,13-Apr
1666,Rockaway Care Center,7003362N,5NYC,353 Beach 48th Street                  ,,Edgemere                 ,11691,Queens,7184715000,,"Rockaway Care Center,LLC",353 Beach 48th Street                  ,,Edgemere                 ,NY,11692,1,335571,1,Proprietary--LLC,,,0.855,12/13/17 0:00,,192.15,18,22,40,0,0,80,41.6,0.31,14,0,0,0,0,0,0,0,0,0,228,0.23,13-Apr
1667,Queen of Peace Residence,7003303N,5NYC,110-30 221st St                        ,,Queens Village           ,11429,Queens,7184641800,http://www.littlesistersofthepoorqueens.org/,Home for the Aged of The Little Sisters of The Poor Inc,110-30 221st Street                    ,,Queens Village           ,NY,11429,1,335606,1,Voluntary--Not for Profit Corporation,,,0.962,12/13/17 0:00,,52.46,2,12,14,0,0,15,28.6,0.87,0,0,0,0,0,0,0,0,0,0,53,0.59,13-Apr
1669,Margaret Tietz Center for Nursing Care Inc,7003305N,5NYC,164-11 Chapin Parkway                  ,,Jamaica                  ,11432,Queens,7182987800,http://www.margarettietz.org/,Margaret Tietz Center for Nursing Care Inc,164-11 Chapin Parkway                  ,,Jamaica                  ,NY,11432,1,335336,1,Voluntary--Not for Profit Corporation,,,0.95,12/13/17 0:00,,190.91,2,2,4,0,0,61,32,0.69,17,1,0.5,1,0,0,0,0,0,1,200,0.28,13-Apr
1670,Ozanam Hall of Queens Nursing Home Inc,7003306N,5NYC,42-41 201st Street                     ,,Bayside                  ,11361,Queens,7184232000,http://www.ozanamhall.org/,Ozanam Hall of Queens Nursing Home Inc,42-41 201st Street                     ,,Bayside                  ,NY,11361,1,335363,1,Voluntary--Not for Profit Corporation,,,0.819,10/25/17 0:00,,389.19,2,6,8,1,0.13,55,14.1,0.64,15,1,0.3,0,1,0,0,0,0,1,432,0.43,13-Apr
1671,Parker Jewish Institute for Health Care & Rehab,7003307N,5NYC,271-11 76th Avenue                     ,,New Hyde Park            ,11040,Queens,7182892350,http://www.parkerinstitute.org/,Parker Jewish Institute for Health Care & Rehabilitation,271-11 76th Avenue                     ,,New Hyde Park            ,NY,11042,1,335132,1,Voluntary--Not for Profit Corporation,,,0.939,12/13/17 0:00,,502.84,7,7,14,0,0,282,56.1,0.75,34,1,0.2,0,0,1,0,0,0,1,527,0.59,13-Apr
1672,Peninsula Nursing and Rehabilitation Center,7003411N,5NYC,50-15 Beach Channel Drive              ,,Far Rockaway             ,11691,Queens,7187342750,http://www.extendedcare.com/eldercare/facilities/ny/rockaway/peninsula/default.asp,"Cardiff Bay Center, LLC","266 Broadway, Suite 502",,Brooklyn,NY,11211,1,335387,1,Proprietary--LLC,,,0.885,12/13/17 0:00,,184.83,41,27,68,0,0,142,76.8,0.58,32,4,2.2,0,3,1,0,0,0,4,200,0.26,13-Apr
1673,Bridge View Nursing Home,7003309N,5NYC,143-10 20th Ave                        ,,Whitestone               ,11357,Queens,7189611212,,Bridge View Nursing Home Inc,143-10 20th Ave                        ,,Whitestone               ,NY,11357,1,335327,1,Proprietary--Business Corporation,,,0.985,12/13/17 0:00,,194.46,13,22,35,5,0.14,48,24.7,0.46,12,7,3.6,2,3,1,0,0,1,7,200,0.12,13-Apr
1675,The Grand Rehabilitation and Nursing at Queens,7003404N,5NYC,157-15 19th Avenue                     ,,Whitestone               ,11357,Queens,7187460400,http://queenscenter.net/,"Clearview Operating Co., LLC",157-15 19th Avenue                     ,,Whitestone               ,NY,11357,1,335130,1,Proprietary--LLC,,,0.983,12/6/17 0:00,,172.42,4,9,13,0,0,37,21.5,0.24,8,0,0,0,0,0,0,0,0,0,179,0.17,13-Apr
1676,Cliffside Rehabilitation & Residential Health Care Center,7003380N,5NYC,119-19 Graham Court                    ,,Flushing                 ,11354,Queens,7188860700,http://www.cliffsiderehab.com/,Cliffside Nursing Home Inc,119-19 Graham Court                    ,,Flushing                 ,NY,11354,1,335349,1,Proprietary--Business Corporation,,,0.972,12/13/17 0:00,,188.46,13,14,27,1,0.04,40,21.2,0.45,19,4,2.1,0,1,2,0,0,1,4,218,0.34,13-Apr
1677,Waterview Nursing Care Center,7003367N,5NYC,119-15 27th Avenue                     ,,Flushing                 ,11354,Queens,7184615000,http://www.waterviewnursing.com/,Waterview Nursing Care Center Inc,119-15 27th Avenue                     ,,Flushing                 ,NY,11354,1,335154,1,Proprietary--Business Corporation,,,0.95,12/13/17 0:00,,157.4,19,11,30,0,0,63,40,0.37,13,0,0,0,0,0,0,0,0,0,200,0.7,13-Apr
1678,Fairview Nursing Care Center Inc,7003375N,5NYC,69-70 Grand Central Parkway            ,,Forest Hills             ,11375,Queens,7182634600,http://fairviewrehab.weebly.com/,Fairview Nursing Care Center Inc,69-70 Grand Central Parkway            ,,Forest Hills             ,NY,11375,1,335146,1,Proprietary--Business Corporation,,,0.955,12/13/17 0:00,,191.19,2,3,5,0,0,55,28.8,0.33,14,0,0,0,0,0,0,0,0,0,200,0.62,13-Apr
1679,Far Rockaway Center for Rehabilitation and Nursing,7003416N,5NYC,13-11 Virgina St                       ,,Far Rockaway             ,11691,Queens,7183272909,,Rockaway Operations Associates LLC,"4770 White Plains Road, #3",,Bronx,NY,10470,1,335044,1,Proprietary--LLC,,,0.98,12/13/17 0:00,,95.7,24,21,45,0,0,107,111.8,0.8,12,0,0,0,0,0,0,0,0,0,100,0.12,13-Apr
1680,"Sapphire Center for Rehabilitation and Nursing of Central Queens, LLC",7003415N,5NYC,35-15 Parsons Blvd                     ,,Flushing                 ,11354,Queens,7189613500,http://www.flushingmanors.com/index.asp?pg=2,"Sapphire Center for Rehabilitation and Nursing of Central Queens, LLC",35-15 Parsons Boulevard,,Flushing,NY,11354,1,335133,1,Proprietary--LLC,,,0.965,11/29/17 0:00,,219.22,0,7,7,0,0,23,10.5,0.74,2,0,0,0,0,0,0,0,0,0,227,0.59,13-Apr
1681,Forest Hills Care Center,7003394N,5NYC,71-44 Yellowstone Blvd                 ,,Forest Hills             ,11375,Queens,7185444300,http://foresthillsnh.com/,Forest Hills Care Center LLC,71-44 Yellowstone Boulevard,,Forest Hills,NY,11375,1,335139,1,Proprietary--LLC,,,0.85,11/29/17 0:00,,90.73,5,13,18,0,0,27,29.8,0.74,3,0,0,0,0,0,0,0,0,0,100,0.11,13-Apr
1682,Forest View Center for Rehabilitation & Nursing,7003387N,5NYC,71-20 110th Street                     ,,Forest Hills             ,11375,Queens,7187933200,http://www.fvrehab.com/,Forest View Nursing Home Inc,71-20 110th Street                     ,,Forest Hills             ,NY,11375,1,335310,1,Proprietary--Business Corporation,,,0.944,12/13/17 0:00,,153.6,9,5,14,0,0,19,12.4,0.21,3,0,0,0,0,0,0,0,0,0,160,0.25,13-Apr
1685,Long Island Care Center Inc,7003377N,5NYC,144-61 38th Ave                        ,,Flushing                 ,11354,Queens,7189397500,http://longislandcarecenter.com/,Long Island Care Center Inc,144-61 38th Avenue                     ,,Flushing                 ,NY,11354,1,335294,1,Proprietary--Business Corporation,,,0.905,12/13/17 0:00,,179.35,8,4,12,0,0,53,29.6,0.32,18,2,1.1,1,1,0,0,0,0,2,200,0.19,13-Apr
1687,Meadow Park Rehabilitation and Health Care Center LLC,7003398N,5NYC,78-10 164th Street                     ,,Flushing                 ,11366,Queens,7185918300,http://www.meadowparkrehab.com/,Meadow Park Rehabilitation and Health Care Ctr LLC,78-10 164th St                         ,,Flushing                 ,NY,11516,1,335143,1,Proprietary--LLC,,,0.958,12/13/17 0:00,,134.84,13,9,22,2,0.09,32,23.7,0.5,8,3,2.2,0,2,1,0,0,0,3,143,0.26,13-Apr
1688,"Oceanview Nursing & Rehabilitation Center, LLC",7003354N,5NYC,315 Beach 9th Street                   ,,Far Rockaway             ,11691,Queens,7184716000,http://www.oceanviewnh.com/,"Oceanview Nursing & Rehabilitation Center, LLC",315 Beach 9th Street                   ,,Far Rockaway             ,NY,11691,1,335168,1,Proprietary--LLC,,,0.961,12/13/17 0:00,,100.18,20,17,37,0,0,29,28.9,0.48,9,2,2,0,1,1,0,0,0,2,102,0.49,13-Apr
1689,Park Nursing Home,7003364N,5NYC,128 Beach 115th Street                 ,,Rockaway Park            ,11694,Queens,7184746400,,"Park House Care Center, LLC",128 Beach 115 Street                   ,,Rockaway Park            ,NY,11694,1,335093,1,Proprietary--LLC,,,0.949,12/6/17 0:00,,177.41,29,22,51,0,0,209,117.8,0.84,18,4,2.3,1,2,1,0,0,0,4,196,,
1690,Promenade Rehabilitation and Health Care Center,7003386N,5NYC,140 Beach 114th Street                 ,,Rockaway Park            ,11694,Queens,7189454600,http://www.digitizedrefreshment.com/promenade/index.html,Promenade Nursing Home Inc,140 Beach 114th Street                 ,,Rockaway Park            ,NY,11694,1,335292,1,Proprietary--Business Corporation,,,0.95,12/6/17 0:00,,207.06,37,30,67,5,0.07,98,47.3,0.53,13,1,0.5,0,0,1,0,0,0,1,240,,
1693,Rego Park Nursing Home,7003392N,5NYC,111-26 Corona Avenue                   ,,Flushing                 ,11368,Queens,7185926400,http://www.regoparkhealthcare.com/,Rego Park Nursing Home Ltd,111-26 Park Nursing Home               ,,Flushing                 ,NY,11368,1,335379,1,Proprietary--Business Corporation,,,1,11/29/17 0:00,,193.52,14,4,18,0,0,73,37.7,0.7,19,1,0.5,0,0,1,0,0,0,1,200,0.56,13-Apr
1694,Resort Nursing Home,7003330N,5NYC,430 Beach 68th Street                  ,,Arverne                  ,11692,Queens,7184745200,,"Tenenbaum,Michael",1535 47 Street                         ,,Brooklyn                 ,NY,11210,1,335199,1,Proprietary--Individual,,,0.782,12/13/17 0:00,,175.97,7,13,20,0,0,57,32.4,0.05,8,0,0,0,0,0,0,0,0,0,280,0.2,13-Apr
1697,"New Glen Oaks Nursing Home, Inc",7003391N,5NYC,260-01 79th Avenue                     ,,Glen Oaks                ,11004,Queens,7183430770,,"New Glen Oaks Nursing Home, Inc",260-01 79th Avenue                     ,,Glen Oaks                ,NY,11004,1,335299,1,Proprietary--Business Corporation,,,0.983,12/13/17 0:00,,58.88,17,7,24,0,0,11,18.7,0.27,3,0,0,0,0,0,0,0,0,0,60,0.31,13-Apr
1698,Park Terrace Care Center,7003374N,5NYC,59-20 Van Doren Street                 ,,Rego Park                ,11368,Queens,7185929200,http://www.park-terrace.com/,Park Terrace Care Center Inc,59-20 Van Doren Street                 ,,Rego Park                ,NY,11368,1,335317,1,Proprietary--Business Corporation,,,0.965,12/13/17 0:00,,196.68,6,12,18,1,0.06,28,14.2,0.11,8,0,0,0,0,0,0,0,0,0,200,0.6,13-Apr
1699,Windsor Park Nursing Home,7003357N,5NYC,212-40 Hillside Avenue                 ,,Queens Village           ,11427,Queens,7184680800,,Windsor Park Nursing Home Inc,212-40 Hillside Avenue                 ,,Queens                   ,NY,11427,1,335155,1,Proprietary--Business Corporation,,,0.971,12/13/17 0:00,,68.4,3,7,10,0,0,8,11.7,0.63,1,0,0,0,0,0,0,0,0,0,70,0.3,13-Apr
1700,"Woodcrest Rehabilitation & Residential Health Care Center., LLC",7003336N,5NYC,119-09 26th Avenue                     ,,College Point            ,11354,Queens,7187626100,http://www.woodcrestrehab.com/,"Woodcrest Rehabilitation & Residential Health Care Ctr, LLC",119-09 26th Avenue                     ,,College Point            ,NY,11354,1,335266,1,Proprietary--LLC,,,0.975,12/13/17 0:00,,194.04,9,15,24,0,0,34,17.5,0.32,10,0,0,0,0,0,0,0,0,0,200,0.27,13-Apr
